ma_san_pham,noi_dung_binh_luan,label
318900019,đặc_thích hợp nhạy_cảm không_phù_hợp,2
222600057,showrom tầm xịn mát thơm,2
308100018,mặt_nạ cực thích châm_chích nghiện,2
100250032,miếng_dán dán_vào chỗ_mụn sẽ_bớt dán_liên tục_sẽ rút_được cả_đầu mụn_hasaki hàng_cũng,2
371600007,thích hỗn_hợp viêm nóng vết viêm xẹp dần không_thấy căng không_mụn rẻ phết tối kếp hợp_dưỡng dưỡng,2
422204795,hỗn_hợp căng rát mẩn đỏ ngứa diệu bớt,1
377400001,nhẹ thích,2
422212100,đặc khó_chịu thích cũ không_nắng,2
422202579,sạm kèm đắp mặt_nạ chóng mờ nám trắn rỏ,2
422200236,mình_thích vì_dùng này_bị mồ_hôi thì_không bị_các nhưng_không rõ_hàng thật_giả vì_bị bóc_hộp để_dán hàng_giả vào_tận _giờ hàng_giả cũng_thấy được_làm giả_nên,2
377400002,derladie tặng sample không_cảm cảm_quan thích không_bị bí mà_còn mát,2
204100023,giám_đau của_mụn viêm_nhanh mụn_hết không_lên nhân_mụn mới_ngày hết_tuần thì_không đúng_hết cũng_hết mà_độ,2
335100004,chồng đỡ bết chồng thích,2
343700002,không_cải_thiện thất_vọng beauty_cảnh,0
223600034,rất_đẹp rẻ khuyết_điểm nhẹ không_trắng khuyết_điểm tạm hợp,2
343100041,vô_tình trộm_vía sạch nhẹ_mặt trà hỗn_hợp bọt mịn đỡ căng mìn thiên_dầu ẻm flop không_cảnh trừ ẻm_hơi hãng nhựa,2
308500015,lượng_không bật_nhưng cũng_không đáng_để,1
377400001,cực_đề cử_mọi mê_ẻm xài_ẻm cũng_thứ rồi_chắc chắn_đi ẻm_cả đời_vì độ_lành tính_và cực_sạch,2
100750038,nhẹ dịu môi không_bị_kích_ứng sạch,2
253900004,lọ không_thần_thánh tùy cơ_địa thiên_dầu chỗ không_mụn không_hề đẹp khác_biệt,2
318900011,dưỡng máu,2
422207812,tế_bào chết rất_và thơm,2
377400002,thơm nhẹ không_gây kích_ứng,2
204900013,cũ,2
100210023,mình_dùng dùng_vài hôm_kết hợp_với dưỡng_centela thấy_cực kì_hài giá_cũng khá_với nhiều_sản phẩm_nhưng kết_quả _sẽ,2
422208181,lờn thuốc í tuýp tuýp,2
331300023,mượt vệt,2
371600006,tầm_tuần thấy_có hiệu_quả mình_trộm vía_ít mụn_nên chỉ_cần bôi_serum dưỡng_xíu căng_bóng mà_còn mịn_dưỡng _không bị_đổ cũng_cảnh có_có chê_nhưng mình_nghĩ tùy_mỗi người_thôi ạ_nên thử_để biết_công dụng_mình sẽ_quay lại_ủng,2
422211240,kèm quà tặng yêu dưỡng êm bí,2
358300001,mình_tín đồ_yêu thích_các hông_hiểu chắc_đen tìm_được này_mình được_cảnh trên_thấy với_hiệu quả_đúng ý_với mình_nên nói_sơ về_chút thông_thì dưỡng_này đến_từ thương_hiệu dược_mỹ khá_về mấy_mảng làm_trắng mà_mình cũng_đã từng_dùng và_cảnh rồi_mình cũng_mua khá_đồ của_hãng này_thì thành_phần chính_cũng tương_tự như_lọ serum_sẽ nên_sẽ dưỡng_trắng kiểu_khỏe từ_bên _lý thuyết_vậy đây_sẽ đến_với cảm_nhận của_riêng mình_về điểm_thích và_không thích_ở điểm_mình không_thích có_lẽ nằm_ở kiểu_vì hương_liệu nên_mùi không_dễ chịu_lắm nhưng_cũng được_hên từ_phút gía_tiền không_dễ chịu_với nhiên_thể tích_khá bự_nên dùng_cũng đến_cảm nhận_dùng của_mình thì_mình không_gây nhờn_rít bề_mặt dễ_chịu khô_thoáng một_điểm cộng_dùng từ_tuần thì_mình thấy_cảm nhận_mình khác_biệt hẳn_ở nhiều_điểm ít_tiết sáng_mịn có_độ căng_bóng nhè_nhè nói_hiệu quả_cũng mình_nghĩ đây_dòng dưỡng_trắng không_kén _khá vơi_hầu hết_các bạn_muốn làm_trắng,2
237800007,miho ên tròn syêu êm hơi_xí đi máy sạch tròn_miho ý_kiến,2
343100029,rất_mà nghèo,2
211300002,rẻ êm thích dịu nhẹ cực,2
204100070,căng thoáng nhờn mãi đỉnh,2
318900002,đêm lỗ chân lông thấm_hơi,2
345800001,rõ_rệt lỗ chân lông kích_ứng dịu,2
207500007,dã ưng,2
358300002,nhẹ dịu kích_ứng_bết rất_thích,2
253900004,mình_xài này_gần không_thấy gì_lên đọc_cảnh của_mọi người_thì cũng_bị không_khuyến,0
422207729,thương,2
422206537,hương mát thành,2
213300094,cực nhạy_cảm kích_ứng trừ cực_kì,2
223600032,lì_không_nhưng hiệu_quả nhờn rít,2
422202629,xài_hết này_rồi nhìn_thì cũng_không có_gì quá_đặc biệt_nếu bạn_không bị_mụn nặng_hoặc đang_xài treatment_rồi bị_kích ứng_lúc xài_thì vài_nốt mụn_thôi nên_được tươi_và mịn_nên cũng_khá ít_lên mụn_cái này_kiểu xài_từ từ_kết hợp_với dưỡng_lành tính_thì còn_muốn có_kết quả_tức thì_có đâu_nhìn _khá để_tgì,2
377400001,tốt_sạch _dù makeup_đậm thì_mình vẫn_không có_bị đầu_dùng không_bị sợ_vì bọt_quá nhiều_nhưng nhờ_vậy nên_mình lần_cũng không_bị nói_mê,2
318900011,thích hương_liệu ngược_lại,2
345800001,không_gây đỡ hãng trải_nghiệm,2
308100018,hình_như đã_được cocon_cải thiện_với mùi_tinh dầu_cũng đỡ_châm chích_kích ứng_trên hơn_nếu quá_nhạy cảm_thì vẫn_nên thử_trước lên_vùng,2
248700075,hãng quãng_cáo rầm_rộ ghiền tinh_dưỡng nám tầm cãi_thiện nám_mờ nhiễm cọt phục_hồi đi hơi_chát xứng_đáng đi,2
100210023,đỉnh đỉnh không_bị nỗi kích_ứng rewei,2
422214147,mịn_màng đỡ rất_ưng_ý không_nghĩ tầm_giá hiệu_quả,2
248700001,sữa_rửa mặt_dành mụn_làm sạch_tốt bị_khô _ngăn ngừa_mụn này_vừa rẻ_lại với_acne thì_sẽ nhưng_với giá_tiền này_thì này_cũng gọi_khá tầm_giá rồi_rất,2
422201119,ạ_không_nhiều cục hồi đổi tầm,2
345800015,mình_dùng serum_này và_cùng dòng_được khoảng_tháng rồi_mới mình_thấy này_phục hồi_và làm_dịu rất_rất tốt_ấy và_dưỡng tốt_nữa trị_sẹo rỗ_như hãng_nói thì_không thấy_nhưng trị_sẹo rỗ_bằng mỹ_phẩm thông_thường thì_sản phẩm_tiền triệu_cũng không_làm được_nói một_sản phẩm_drugstore như_này nên_với tầm_giá này_thì quá_quá tốt_rồi hơi_chậm nên_mọi người_kiên,2
422204775,bự_mở nắp_mùi cồn_sộc đổ_vào mùi_cồn lắm_luôn nước_khử khuẩn_siêu thị_nhưng mà_mùi cồn_cũng nhanh_đi thôi_lúc đầu_đọc phần_hỏi đáp_hasaki bảo_cồn mà_hàng về_thấy cồn_đứng ở_số bảng_thành phần_mình mới_dùng có_lần thấy_thấm nhanh_chưa thể_cảnh,1
248700035,nhánh hoàng_thám rất_tông không_bị,2
422219399,dưỡng cực thẩm_thấu giúp mịn_màng căng đỏ mát không_bị châm chích,2
386000014,nóng chút tủ_lạnh,2
253900004,mùng,1
100160022,kèm_dưỡng chê kết_hợp không_cái nhập sùi rất_bực kết_hợp dưỡng angeliqý,2
422214339,lọ cảm_nhận mờ vết viêm không_tác_dụng,2
422203645,mãi dịu nhẹ,2
248700057,dưỡng phục_hồi đỉnh tầm khỏe,2
422216354,nhẹ giúp nhạy_cảm bé gái gái,2
204100054,hợp sạch dịu nhẹ không_hề,2
422212100,coton,2
318900005,thích update cực_hợp dịu hiệu_quả bí dưỡng,2
422217480,rất_thơm,2
345800003,ưng không_bị bí láng liti cám ưng kết_hợp chàm trà đỏ some_trị mụn_đỉnh,2
318900009,thích mềm mịn,2
224100009,hạt_dẻ,2
213300003,rất_ưng hình_như,2
422207020,bao_thích thoải_mái cực căn_mướt sạch bụi mịn đi khí yêu,2
422204775,công_dụng cơ_bản công_dụng ngừa chân lông giá_thành rẻ rất_vừa,2
204100054,nắp rớt không_chặt đồ,2
422203645,không_thấy quà tặng kèm,2
100210015,aply khỏe nguyên,2
248700035,nhẹ rất_thích_hợp nhẹ rất_khô lót một_chút dưỡng toner_dưỡng căng rất_thích,2
422203449,sẵn nốt viêm siêu_đỏ bước_dưỡng chấm nốt nóng rát dịu đi tiếng viêm xẹp đi viêm đau rất_hiểu đồng_tiền,2
422204795,sữa căng mịn_màng cám_ơn,2
256700001,trộn sữa_tươi đắp thơm mịn_màng,2
331300023,vỗ mịn lù finis,2
358300001,hủ_dưỡng trắng_ưng cực_kì nhẹ tông cải_thiện không_thơm kiểu tự_nhiên hóa_học không_từ không_bị dị_ứng,2
422204795,mãi_kèo không_tưởng rất_sugest sữa rất_natural nhạy_cảm,2
100180113,pel_retinol đỏ_sắm khủng kiên_tgì cải_thiện thứ_trở đi trở tiếp skincare_dưỡng chính_thức trở xảy công_dụng thế_này hời,2
248700042,rất_ạ không_gây bí độ thẩm_thấu rất_hiệu mờ_nám nếp nhăn,2
422205673,nhẹ_mặt và_giữ tốt_dầu cũng_không mình_xài ngày_lần sáng_tối cải_thiện,2
204100018,nói_quá nhiều_về lượng_sản vì_mình đã_dùng và_mua lại_lần này_lần cũng_đã viết_khá nhiều_cảnh acne_fluid này_các bạn_mụn gặp_các về_mụn,2
256700011,cỡ đêm ngủ vô mờ rẻ đem hiệu_quả,2
100150041,xịt xịt mát,2
318900012,trời lạnh nứt ngứa serum_dưỡng klair dịu liền,2
358300002,khuyên làn sạm tối thâm_nám tàn nếp đoạn lão công_dụng huyết_dưỡng sâu cực_kỳ hiệu_quả loại_bỏ vết thâm tàn đồi nếp ngăn_ngừa lão dưỡng săn hồi dưỡng bảo_vệ làn tác_hại cực tím loại_bỏ bẩn sâu phục_hồi,2
371600006,mịn chuẩn_mác,2
422204576,thích dịu nhẹ giưc_độ nhẹ,2
422209443,giảm_thâm thì_mình nhưng_mình sài_tuýp này_kết hợp_với tuýp_đêm thì_môi khô_lâu năm_của mình_cũng hiệu_quả,2
422210280,dưỡng thơm môi ngoài_trời nóng chảy tủ_lạnh đặc chấm xyêu,2
345800009,xài_syêu thích_cũng,2
345800001,kết_hợp đỡ,2
211300007,hỗn_hợp,2
422201448,thoáng người_yêu,2
249500014,sunplay thích đổ thời khô_ráo,2
422201366,thích treatment không_bị,2
422212097,dị_ứng cân_nhắc treatment học trôi,2
377400002,sữa phỉ derladie_giá phỉ derladie không_hợp lý chút_xíu hãng sữa mình_lý lý zalo,2
422202569,dịu nhẹ mịn không_bị hương khó_chịu,2
248700074,bết rít nhanh_dưỡng sáng_áp mà_còn chỉ_số hãng quá_suất sắc mờ_nám tinh hãng đêm,2
222600052,mình_dùng đã_năm rồi_rất _mình cũng_thuộc dạng_nhạy cảm_và đổi_thời tiết_này vẫn_câng được_hết _đã thử_nhiều loại_loại này_vẫn chân_ái nhất_dùng mọi_loại sẽ_dùng,2
422209042,trộm_vía đỡ mụn_rửa mềm không_bị,2
248700052,kích_ưng không_bị mun,2
100180089,bền retinol phục_hồi hồi xài_dưỡng phục_hồi roche không_bằng treatment,2
231100005,mình_xài lọ_thứ _bác sĩ_ở hasaki_kê đơn_mình xài_mình còn_sản phẩm_tương tự_bác có_nói nếu_xài hết_thì xài_tiếp cái_thế nhưng_mình xài_không thấy_hiệu quả_lên bằng_nên mình_phải mua_lại,2
343700002,dưỡng ă nhanh_hợp sức rít thành_phần đẹp,2
422211231,mụn_sài nồng đánh,2
422212100,rất_ưng tông không_bị dịp tặng tuýp tiện_lợi,2
422203182,mặt_nạ đắp mịn nhạy_cảm dị_ứng dắp tầm_miếng hồi_phục,2
422203617,mịn thơm,2
422216416,bảo vón đẹp tán,2
237800005,này_thấm tốt_bông mềm_và dày_mình dùng_để khô_mặt thì_miếng đủ_nếu thấm_ướt thì_cũng dễ_rách nhưng_không bị_bông lên_mặt như_mấy không_bị rát_điểm trừ_mình phải_kiếm hộp_đựng bông_riêng vì_gói đựng_xé hở_miệng luôn_dễ,2
422201822,hông xơ_bông mướt mườn_mượt rất_đỡ tốn rẻ,2
204100003,đay kêm thích rất_thích hợp nhạy_cảm rất_mịn,2
100250033,dán yếu rớt dán chảy mồ_hôi tróc liền,2
371600007,chân_ái không_bết rít sữa đặc_trị phát khỏe điều_tiết,2
419200006,kết_hợp thermo defense sưng sưng liền vòng ủng_hộ program rất_nhiều mỹ_phẩm đắt cảm_nhận bộ_trị mụn_program,2
248700027,bữa à_xịt mát tốn xịt đọng tuýp,2
308900002,đến_khám ở_hasaki khuyên_dùng được_mấy ngày_đầu lên_ráo và_tone vừa_phải nhiên_mấy ngày_có dấu_hiệu rát_châm chích_mình cũng_không hiểu_tại,2
422204231,ống bóp méo thẫm,2
248700052,siêu_thích sạch dịu nhũ,2
418800002,nhẹ siêu_mượt lót mềm mịn toàn chứa nhạy_cảm rất_nhẹ dịu lọ,2
318900002,thâm_mụn,2
422204902,hình_ảnh tặng không_tặng_chút đừng hình_ảnh tặng,2
422204795,đung,2
422202632,thành_phần đơn_giản đẹp,2
224100009,ngờ_mình đỡ_hơn ảnh_tuần mình_thiên dầu_hỗn hợp_bị mụn_trán và_mình chỉ_mỗi thôi_vẫn hằng_ngày nhưng_lúc thì_bị đổ_dầu lúc_thì bị_khô thì_dùng hada_mình hơn_nên cần_dùng dùng_được tuần_thì nó_đỡ sần_sần trước_mình dùng_cetaphil nhưng_kiểu thì_nhưng cứ_cảm cứ_tưởng dầu_nhưng cũng_phải dưỡng_để phải_tự sản_xuất dầu_nữa mà_càng dưỡng_càng như_vại,2
318900005,dầu_sài trị thâm phục_hồi tái_tạo căng,2
371600006,lưu_ý cân_nhắc nuôi,2
422202629,ghiền hỗn_hợp dễ_kích ứng_xài phản_ứng không_dễ cực thích,2
100210016,thứ_sản phầm thích_dưỡng khỏe oxi hóa nhẹ loảng không_hiệu_quả thất_vọng,1
308100023,dầu_này dễ_xài lắm_mọi người_điểm đi_chỉ cần_này phấn_nào cũng_trôi tuốt_dễ nhũ_hoá cực_kỳ cần_nhũ hoá_luôn chỉ_cần rửa_lại với_nước trôi_sạch sẽ_thơm ngoại_quan nhỏ_nhắn xẻo_đầu bump_dễ dùng_nói mình_thấy sẽ_mua,2
318900002,hơi_xót ửng đỏ khả_năng thẩm_thấu công_dụng,2
422201700,tranglau mặt_nạ không_làm sạch lỗ chân_lông mà_còn bẩn mặt_nạ đất_sét tệ,0
422207812,tây chết thơm,2
310100003,test retinol,2
204100079,lỗ chân_lông tưoi tắn mát,2
248700053,rất_giảm,2
358300002,niacinamide mùo dễ_chịu sữa hắc cực_kì khó_chịu sắt gỉ_í không_tác_dụng,0
224100009,sửa sạch_dịu nhẹ chân_ái công_thức cải_tiến paraben tiếp,2
248100018,thích thơm trà dịu nốt sưng,2
308900002,hỗ_hợp tông hài_lòng,2
204100018,dầu_mà mình_khô xài_cũng áp_lắm trị_mụn hiệu_quả nên_mình sẽ_dùng thêm_dòng skincare_của,2
100250033,hút_nhân mụn_tốt nhất_mụn chắn_mụn đang_sưng khỏi_bụi bẩn_đơn hàng_nào của_mình cũng_phải có_hộp,2
248700034,mà_còn nhạy_cảm không_hề bí,2
422204904,giá_cả hợp_lý,2
248700057,đêm dậy mướt cộng nam_dáng ốm_ốm hasaki_thủ tư_vấn cực_kì tư_vấn hài_lòng ấn_tượng,2
318900019,hủ êm cực_kỳ quất tuýp_xài,2
318900009,lỡ dư lọ liên_hệ,2
422207736,khô_nhưng cũng_có lên_ít mụn_dùng thấy_mát với_mùi tràm_trà không_nồng lắm_nên đắp_khá mua_về thì_mặt nạ_lên hộp_nên bớt_đi phải_brand thiết_kế có_thêm lớp_để ngăn_lại giữa_phần mặt_nạ với_phần mặt_để khỏi_đổ mặt_nạ,2
355500011,tuýp bùn ngăn_mát tủ_lạnh đắp đắp rất_mát đất_sét rất_mịn không_bị thơm nhẹ thích,2
422207323,xài_đến thứ_rồi hãng_dòng này_trước thì_dùng bản_dạng tuýp_vạch _chuyển sang_này và_ưng lượng_của nhà_thì khỏi_cần các_dòng của_hãng này_cũng tầm_năm rồi_thấy rồi_mà chưa_thấy đốm_tàn nám_nào luôn_ứng dụng_phân tích_của hãng_còn ít_khuyết vẫn_sẽ dù_giá,2
422216416,mình_lúc trước_xài skinaqua_nắp vàng_lên mụn_ẩn chuyển_xài loại_này với_cả mình_bôi cũng_không bị_vón tone_với finish_đẹp thật_ấy độ_nắng thì_rất ạ_mình bôi_thấy nó_khô thôi_ấy không_nhanh lắm_đâu vẫn_đủ thời_mọi mà_mọi người_lúc bôi_này nhớ_đừng ngồi_máy quạt_nó bị_khô lại_nhanh,2
418800002,trắg rẻ dưỡng đêm,2
248700076,rất_êm_ái dịu nhẹ lành_tính trải_nghiệm hủ toàn cực_kỳ nhạy_cảm,2
248700075,tàm mịn thâm_mờ nhanh_đáng,2
371600007,balanchị bảng thành_phần nồng_độ không_thấy,0
422219400,hiệu_quả acnes nắp hiệu_quả nồng_độ nhẹ còi phụ_thuộc,1
422203145,hồng hợp không_thấy xỉn trộm_vía không_gây,2
223600036,gốc mắc,2
204100078,nắng_nóng tiết_dầu xịt hiệu_quả không_bằng,2
345800015,rất_tốt thứ_tự hiệu_quả,2
224100022,dầu_xài makeup nhẹ makeup đậm kẻ_đồ lựa_chọn sáp hãng,2
358300002,đợt_mình thì_thấy này_trên diễn_đàn được_chị cảnh_rằng hiệu_quả dưỡng_trắng rất_tốt cũng_sân đi_tìm mua_thì những_lần đầu_sử dụng_mình không_mê lắm_cái mùi_của nhiên_được cái_từ phút_thì điểm_cộng serum_thẩm thấu_rất nhanh_không hoặc_khó thấm_trên mình_sử dụng_trên tuần_mình thấy_có sáng_mịn lên_dù không_trắng ngày_như thương_hiệu nói_như có_tác dụng_trên mình_thì mình_rất _các bạn_thích dưỡng_trắng như_mình nhé_không thích_hợp trên_mụn còn_đa số_khác,2
